INFO 2024-08-11 09:25:50,540 autoreload Watching for file changes with StatReloader
DEBUG 2024-08-11 09:25:52,123 autoreload File D:\documents\.venv\Lib\site-packages\django\template\exceptions.py first seen with mtime 1722069295.1397727
DEBUG 2024-08-11 09:25:52,125 autoreload File D:\documents\.venv\Lib\site-packages\urllib3\_base_connection.py first seen with mtime 1717723186.951346
DEBUG 2024-08-11 09:25:52,125 autoreload File D:\documents\.venv\Lib\site-packages\django\core\files\storage\__init__.py first seen with mtime 1722069294.8821788
DEBUG 2024-08-11 09:25:52,126 autoreload File D:\documents\.venv\Lib\site-packages\django\core\files\base.py first seen with mtime 1722069294.875785
DEBUG 2024-08-11 09:25:52,126 autoreload File D:\documents\.venv\Lib\site-packages\django\db\backends\base\validation.py first seen with mtime 1722069294.9437695
DEBUG 2024-08-11 09:25:52,127 autoreload File D:\documents\.venv\Lib\site-packages\django\core\files\storage\mixins.py first seen with mtime 1722069294.885714
DEBUG 2024-08-11 09:25:52,128 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\importlib\resources\_itertools.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,129 autoreload File D:\documents\.venv\Lib\site-packages\requests\structures.py first seen with mtime 1719886069.5811052
DEBUG 2024-08-11 09:25:52,129 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\media_social\services\sayings.py first seen with mtime 1722998010.8312075
DEBUG 2024-08-11 09:25:52,130 autoreload File D:\documents\.venv\Lib\site-packages\sqlparse\utils.py first seen with mtime 1719886046.1015117
DEBUG 2024-08-11 09:25:52,131 autoreload File D:\documents\.venv\Lib\site-packages\django\urls\base.py first seen with mtime 1722069295.1664305
DEBUG 2024-08-11 09:25:52,132 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\asyncio\staggered.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,133 autoreload File D:\documents\.venv\Lib\site-packages\django\db\backends\mysql\base.py first seen with mtime 1722069294.9468503
DEBUG 2024-08-11 09:25:52,133 autoreload File D:\documents\.venv\Lib\site-packages\psycopg2\_psycopg.cp312-win_amd64.pyd first seen with mtime 1717723196.5988593
DEBUG 2024-08-11 09:25:52,135 autoreload File D:\documents\.venv\Lib\site-packages\django\contrib\contenttypes\fields.py first seen with mtime 1722069293.054326
DEBUG 2024-08-11 09:25:52,136 autoreload File D:\documents\.venv\Lib\site-packages\django\__init__.py first seen with mtime 1722069291.5037336
DEBUG 2024-08-11 09:25:52,136 autoreload File D:\documents\.venv\Lib\site-packages\rest_framework\utils\json.py first seen with mtime 1719886077.3515801
DEBUG 2024-08-11 09:25:52,137 autoreload File D:\documents\.venv\Lib\site-packages\django\contrib\auth\admin.py first seen with mtime 1722069292.828257
DEBUG 2024-08-11 09:25:52,138 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\importlib\resources\_legacy.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,138 autoreload File D:\documents\.venv\Lib\site-packages\django\views\generic\dates.py first seen with mtime 1722069295.2229798
DEBUG 2024-08-11 09:25:52,139 autoreload File D:\documents\.venv\Lib\site-packages\django\contrib\admin\templatetags\log.py first seen with mtime 1722069292.6188865
DEBUG 2024-08-11 09:25:52,140 autoreload File D:\documents\.venv\Lib\site-packages\jwt\__init__.py first seen with mtime 1722561370.3144395
DEBUG 2024-08-11 09:25:52,142 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\numbers.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,142 autoreload File D:\documents\.venv\Lib\site-packages\pytz\exceptions.py first seen with mtime 1717723185.4412014
DEBUG 2024-08-11 09:25:52,143 autoreload File D:\documents\.venv\Lib\site-packages\rest_framework\utils\breadcrumbs.py first seen with mtime 1719886077.344677
DEBUG 2024-08-11 09:25:52,144 autoreload File D:\documents\.venv\Lib\site-packages\django\templatetags\i18n.py first seen with mtime 1722069295.1549501
DEBUG 2024-08-11 09:25:52,144 autoreload File D:\documents\.venv\Lib\site-packages\django\forms\boundfield.py first seen with mtime 1722069295.0406559
DEBUG 2024-08-11 09:25:52,145 autoreload File D:\documents\.venv\Lib\site-packages\django\db\migrations\utils.py first seen with mtime 1722069294.9906452
DEBUG 2024-08-11 09:25:52,146 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\encodings\cp1252.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,146 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\email\base64mime.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,147 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\asyncio\threads.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,148 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\email\encoders.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,148 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\email\message.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,149 autoreload File D:\documents\.venv\Lib\site-packages\django\contrib\admin\sites.py first seen with mtime 1722069291.9472911
DEBUG 2024-08-11 09:25:52,149 autoreload File D:\documents\.venv\Lib\site-packages\django\core\servers\basehttp.py first seen with mtime 1722069294.9307072
DEBUG 2024-08-11 09:25:52,151 autoreload File D:\documents\.venv\Lib\site-packages\django\core\serializers\base.py first seen with mtime 1722069294.923672
DEBUG 2024-08-11 09:25:52,152 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\user\serializers.py first seen with mtime 1719801002.4704056
DEBUG 2024-08-11 09:25:52,152 autoreload File D:\documents\.venv\Lib\site-packages\django\db\models\utils.py first seen with mtime 1722069295.0136483
DEBUG 2024-08-11 09:25:52,153 autoreload File D:\documents\.venv\Lib\site-packages\django\db\models\fields\reverse_related.py first seen with mtime 1722069295.0225134
DEBUG 2024-08-11 09:25:52,154 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\signal.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,155 autoreload File D:\documents\.venv\Lib\site-packages\django\contrib\sessions\models.py first seen with mtime 1722069294.3948214
DEBUG 2024-08-11 09:25:52,155 autoreload File D:\documents\.venv\Lib\site-packages\django\core\cache\backends\base.py first seen with mtime 1722069294.8570805
DEBUG 2024-08-11 09:25:52,156 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\keyword.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,156 autoreload File D:\documents\.venv\Lib\site-packages\django\contrib\postgres\fields\utils.py first seen with mtime 1722069294.059456
DEBUG 2024-08-11 09:25:52,158 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\cart\admin.py first seen with mtime 1719982177.4124868
DEBUG 2024-08-11 09:25:52,158 autoreload File D:\documents\.venv\Lib\site-packages\django\middleware\csrf.py first seen with mtime 1722069295.1279192
DEBUG 2024-08-11 09:25:52,159 autoreload File D:\documents\.venv\Lib\site-packages\django\utils\translation\trans_real.py first seen with mtime 1722069295.2094326
DEBUG 2024-08-11 09:25:52,159 autoreload File D:\documents\.venv\Lib\site-packages\django\urls\__init__.py first seen with mtime 1722069295.1654198
DEBUG 2024-08-11 09:25:52,160 autoreload File D:\documents\.venv\Lib\site-packages\django\contrib\auth\forms.py first seen with mtime 1722069292.8348346
DEBUG 2024-08-11 09:25:52,161 autoreload File D:\documents\.venv\Lib\site-packages\django\utils\timezone.py first seen with mtime 1722069295.2025352
DEBUG 2024-08-11 09:25:52,161 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\asyncio\selector_events.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,162 autoreload File D:\documents\.venv\Lib\site-packages\django\contrib\sites\__init__.py first seen with mtime 1722069294.5906093
DEBUG 2024-08-11 09:25:52,164 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\asyncio\protocols.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,165 autoreload File D:\documents\.venv\Lib\site-packages\sqlparse\sql.py first seen with mtime 1719886046.1004608
DEBUG 2024-08-11 09:25:52,165 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\contextlib.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,167 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\html\parser.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,167 autoreload File D:\documents\.venv\Lib\site-packages\django\contrib\sessions\__init__.py first seen with mtime 1722069294.390103
DEBUG 2024-08-11 09:25:52,168 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\asyncio\runners.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,168 autoreload File D:\documents\.venv\Lib\site-packages\django\contrib\postgres\forms\hstore.py first seen with mtime 1722069294.0621238
DEBUG 2024-08-11 09:25:52,169 autoreload File D:\documents\.venv\Lib\site-packages\django\db\backends\__init__.py first seen with mtime 1722069294.9337928
DEBUG 2024-08-11 09:25:52,170 autoreload File D:\documents\.venv\Lib\site-packages\django\db\models\functions\__init__.py first seen with mtime 1722069295.0240228
DEBUG 2024-08-11 09:25:52,170 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\html\__init__.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,171 autoreload File D:\documents\.venv\Lib\site-packages\django\core\management\color.py first seen with mtime 1722069294.8999207
DEBUG 2024-08-11 09:25:52,173 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\teacher_media\__init__.py first seen with mtime 1719452679.048915
DEBUG 2024-08-11 09:25:52,173 autoreload File D:\documents\.venv\Lib\site-packages\django\db\models\fields\related.py first seen with mtime 1722069295.0204594
DEBUG 2024-08-11 09:25:52,174 autoreload File D:\documents\.venv\Lib\site-packages\django\utils\dateparse.py first seen with mtime 1722069295.1807094
DEBUG 2024-08-11 09:25:52,175 autoreload File D:\documents\.venv\Lib\site-packages\requests\packages.py first seen with mtime 1719886069.5775602
DEBUG 2024-08-11 09:25:52,175 autoreload File D:\documents\.venv\Lib\site-packages\rest_framework\utils\encoders.py first seen with mtime 1719886077.3456721
DEBUG 2024-08-11 09:25:52,176 autoreload File D:\documents\.venv\Lib\site-packages\urllib3\_request_methods.py first seen with mtime 1717723186.9533405
DEBUG 2024-08-11 09:25:52,176 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\dis.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,177 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\importlib\readers.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,178 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\concurrent\futures\_base.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,179 autoreload File D:\documents\.venv\Lib\site-packages\requests\__init__.py first seen with mtime 1719886069.5598688
DEBUG 2024-08-11 09:25:52,180 autoreload File D:\documents\.venv\Lib\site-packages\pymysql\optionfile.py first seen with mtime 1717723194.2563353
DEBUG 2024-08-11 09:25:52,180 autoreload File D:\documents\.venv\Lib\site-packages\django\contrib\humanize\__init__.py first seen with mtime 1722069293.8098314
DEBUG 2024-08-11 09:25:52,181 autoreload File D:\documents\.venv\Lib\site-packages\django\views\decorators\__init__.py first seen with mtime 1722069295.2149656
DEBUG 2024-08-11 09:25:52,182 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\re\_compiler.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,184 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\asyncio\transports.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,184 autoreload File D:\documents\.venv\Lib\site-packages\django\db\migrations\migration.py first seen with mtime 1722069294.9850385
DEBUG 2024-08-11 09:25:52,185 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\product\models.py first seen with mtime 1719452431.6505852
DEBUG 2024-08-11 09:25:52,186 autoreload File D:\documents\.venv\Lib\site-packages\pymysql\constants\ER.py first seen with mtime 1717723194.2665854
DEBUG 2024-08-11 09:25:52,187 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\zipfile\__init__.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,187 autoreload File D:\documents\.venv\Lib\site-packages\django\template\defaulttags.py first seen with mtime 1722069295.1384661
DEBUG 2024-08-11 09:25:52,188 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\user\service.py first seen with mtime 1722564584.8327684
DEBUG 2024-08-11 09:25:52,190 autoreload File D:\documents\.venv\Lib\site-packages\django\contrib\postgres\fields\hstore.py first seen with mtime 1722069294.057707
DEBUG 2024-08-11 09:25:52,190 autoreload File D:\documents\.venv\Lib\site-packages\django\contrib\auth\password_validation.py first seen with mtime 1722069292.8388305
DEBUG 2024-08-11 09:25:52,191 autoreload File D:\documents\.venv\Lib\site-packages\django\template\defaultfilters.py first seen with mtime 1722069295.136282
DEBUG 2024-08-11 09:25:52,192 autoreload File D:\documents\.venv\Lib\site-packages\django\templatetags\__init__.py first seen with mtime 1722069295.152413
DEBUG 2024-08-11 09:25:52,192 autoreload File D:\documents\.venv\Lib\site-packages\urllib3\util\timeout.py first seen with mtime 1717723186.9882882
DEBUG 2024-08-11 09:25:52,192 autoreload File D:\documents\.venv\Lib\site-packages\django\utils\safestring.py first seen with mtime 1722069295.199419
DEBUG 2024-08-11 09:25:52,194 autoreload File D:\documents\.venv\Lib\site-packages\django\contrib\admin\__init__.py first seen with mtime 1722069291.9361267
DEBUG 2024-08-11 09:25:52,194 autoreload File D:\documents\.venv\Lib\site-packages\django\utils\__init__.py first seen with mtime 1722069295.1712942
DEBUG 2024-08-11 09:25:52,195 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\asyncio\trsock.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,196 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\inspect.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,197 autoreload File D:\documents\.venv\Lib\site-packages\django\utils\log.py first seen with mtime 1722069295.1951797
DEBUG 2024-08-11 09:25:52,197 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\xml\__init__.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,198 autoreload File D:\documents\.venv\Lib\site-packages\django\templatetags\tz.py first seen with mtime 1722069295.1569462
DEBUG 2024-08-11 09:25:52,198 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\concurrent\futures\thread.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,199 autoreload File D:\documents\.venv\Lib\site-packages\django\utils\formats.py first seen with mtime 1722069295.1871488
DEBUG 2024-08-11 09:25:52,200 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\importlib\_abc.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,200 autoreload File D:\documents\.venv\Lib\site-packages\django\views\decorators\common.py first seen with mtime 1722069295.2169654
DEBUG 2024-08-11 09:25:52,202 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\pickle.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,202 autoreload File D:\documents\.venv\Lib\site-packages\asgiref\sync.py first seen with mtime 1717723197.838709
DEBUG 2024-08-11 09:25:52,204 autoreload File D:\documents\.venv\Lib\site-packages\django\db\backends\base\client.py first seen with mtime 1722069294.9380877
DEBUG 2024-08-11 09:25:52,204 autoreload File D:\documents\.venv\Lib\site-packages\pymysql\__init__.py first seen with mtime 1717723194.2433696
DEBUG 2024-08-11 09:25:52,205 autoreload File D:\documents\.venv\Lib\site-packages\django\db\models\functions\datetime.py first seen with mtime 1722069295.0250797
DEBUG 2024-08-11 09:25:52,205 autoreload File D:\documents\.venv\Lib\site-packages\django\template\loaders\__init__.py first seen with mtime 1722069295.1494186
DEBUG 2024-08-11 09:25:52,206 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\product\__init__.py first seen with mtime 1719452431.6525831
DEBUG 2024-08-11 09:25:52,206 autoreload File D:\documents\.venv\Lib\site-packages\sqlparse\lexer.py first seen with mtime 1719886046.099434
DEBUG 2024-08-11 09:25:52,207 autoreload File D:\documents\.venv\Lib\site-packages\requests\adapters.py first seen with mtime 1719886069.565272
DEBUG 2024-08-11 09:25:52,207 autoreload File D:\documents\.venv\Lib\site-packages\django\core\checks\security\base.py first seen with mtime 1722069294.8738585
DEBUG 2024-08-11 09:25:52,209 autoreload File D:\documents\.venv\Lib\site-packages\django\views\__init__.py first seen with mtime 1722069295.21043
DEBUG 2024-08-11 09:25:52,209 autoreload File D:\documents\.venv\Lib\site-packages\rest_framework\apps.py first seen with mtime 1719886076.5991943
DEBUG 2024-08-11 09:25:52,210 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\calendar.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,210 autoreload File D:\documents\.venv\Lib\site-packages\django\template\smartif.py first seen with mtime 1722069295.1438892
DEBUG 2024-08-11 09:25:52,211 autoreload File D:\documents\.venv\Lib\site-packages\pymysql\constants\SERVER_STATUS.py first seen with mtime 1717723194.271982
DEBUG 2024-08-11 09:25:52,212 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\enum.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,212 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\ssl.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,213 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\user\urls.py first seen with mtime 1722243725.216392
DEBUG 2024-08-11 09:25:52,214 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\teacher_media\apps.py first seen with mtime 1719452679.0443587
DEBUG 2024-08-11 09:25:52,215 autoreload File D:\documents\.venv\Lib\site-packages\django\core\__init__.py first seen with mtime 1722069294.847619
DEBUG 2024-08-11 09:25:52,216 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\threading.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,216 autoreload File D:\documents\.venv\Lib\site-packages\django\core\mail\__init__.py first seen with mtime 1722069294.8904493
DEBUG 2024-08-11 09:25:52,217 autoreload File D:\documents\.venv\Lib\site-packages\django\template\backends\base.py first seen with mtime 1722069295.1461208
DEBUG 2024-08-11 09:25:52,219 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\xml\dom\minidom.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,220 autoreload File D:\documents\.venv\Lib\site-packages\django\db\models\constraints.py first seen with mtime 1722069295.0010536
DEBUG 2024-08-11 09:25:52,220 autoreload File D:\documents\.venv\Lib\site-packages\django\core\files\storage\memory.py first seen with mtime 1722069294.8847044
DEBUG 2024-08-11 09:25:52,221 autoreload File D:\documents\.venv\Lib\site-packages\pytz\lazy.py first seen with mtime 1717723185.4422367
DEBUG 2024-08-11 09:25:52,221 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\zoneinfo\__init__.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,223 autoreload File D:\documents\.venv\Lib\site-packages\django\contrib\staticfiles\management\commands\__init__.py first seen with mtime 1722069294.8406863
DEBUG 2024-08-11 09:25:52,224 autoreload File D:\documents\.venv\Lib\site-packages\rest_framework\templatetags\__init__.py first seen with mtime 1719886077.3396013
DEBUG 2024-08-11 09:25:52,225 autoreload File D:\documents\.venv\Lib\site-packages\django\core\management\sql.py first seen with mtime 1722069294.8999207
DEBUG 2024-08-11 09:25:52,225 autoreload File D:\documents\.venv\Lib\site-packages\sqlparse\tokens.py first seen with mtime 1719886046.1015117
DEBUG 2024-08-11 09:25:52,226 autoreload File D:\documents\.venv\Lib\site-packages\django\db\migrations\exceptions.py first seen with mtime 1722069294.9816813
DEBUG 2024-08-11 09:25:52,226 autoreload File D:\documents\.venv\Lib\site-packages\django\core\cache\utils.py first seen with mtime 1722069294.8539536
DEBUG 2024-08-11 09:25:52,227 autoreload File D:\documents\.venv\Lib\site-packages\django\views\generic\list.py first seen with mtime 1722069295.2250202
DEBUG 2024-08-11 09:25:52,228 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\ctypes\__init__.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,229 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\product\services\product.py first seen with mtime 1722223556.1694446
DEBUG 2024-08-11 09:25:52,229 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\base64.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,230 autoreload File D:\documents\.venv\Lib\site-packages\pymysql\_auth.py first seen with mtime 1717723194.2453642
DEBUG 2024-08-11 09:25:52,231 autoreload File D:\documents\.venv\Lib\site-packages\django\db\migrations\operations\special.py first seen with mtime 1722069294.9965441
DEBUG 2024-08-11 09:25:52,232 autoreload File D:\documents\.venv\Lib\site-packages\pymysql\times.py first seen with mtime 1717723194.260325
DEBUG 2024-08-11 09:25:52,232 autoreload File D:\documents\.venv\Lib\site-packages\django\core\cache\backends\filebased.py first seen with mtime 1722069294.8600245
DEBUG 2024-08-11 09:25:52,233 autoreload File D:\documents\.venv\Lib\site-packages\urllib3\util\url.py first seen with mtime 1717723186.9902835
DEBUG 2024-08-11 09:25:52,234 autoreload File D:\documents\.venv\Lib\site-packages\jwt\warnings.py first seen with mtime 1722561370.323191
DEBUG 2024-08-11 09:25:52,234 autoreload File D:\documents\.venv\Lib\site-packages\django\templatetags\static.py first seen with mtime 1722069295.1559496
DEBUG 2024-08-11 09:25:52,234 autoreload File D:\documents\.venv\Lib\site-packages\django\contrib\admin\utils.py first seen with mtime 1722069291.9496021
DEBUG 2024-08-11 09:25:52,236 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\string.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,237 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\asyncio\tasks.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,237 autoreload File D:\documents\.venv\Lib\site-packages\django\contrib\admin\views\autocomplete.py first seen with mtime 1722069292.6203735
DEBUG 2024-08-11 09:25:52,238 autoreload File D:\documents\.venv\Lib\site-packages\requests\cookies.py first seen with mtime 1719886069.5715005
DEBUG 2024-08-11 09:25:52,239 autoreload File D:\documents\.venv\Lib\site-packages\django\db\backends\mysql\__init__.py first seen with mtime 1722069294.9458528
DEBUG 2024-08-11 09:25:52,240 autoreload File D:\documents\.venv\Lib\site-packages\django\db\migrations\operations\__init__.py first seen with mtime 1722069294.9926343
DEBUG 2024-08-11 09:25:52,240 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\shipment\models.py first seen with mtime 1719452416.6027832
DEBUG 2024-08-11 09:25:52,241 autoreload File D:\documents\.venv\Lib\site-packages\rest_framework\request.py first seen with mtime 1719886076.6229362
DEBUG 2024-08-11 09:25:52,241 autoreload File D:\documents\.venv\Lib\site-packages\django\db\models\fields\proxy.py first seen with mtime 1722069295.0180223
DEBUG 2024-08-11 09:25:52,243 autoreload File D:\documents\.venv\Lib\site-packages\django\contrib\messages\storage\base.py first seen with mtime 1722069294.0409026
DEBUG 2024-08-11 09:25:52,243 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\email\mime\__init__.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,245 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\nturl2path.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,245 autoreload File D:\documents\.venv\Lib\site-packages\jwt\jwk_set_cache.py first seen with mtime 1722561370.3206718
DEBUG 2024-08-11 09:25:52,245 autoreload File D:\documents\.venv\Lib\site-packages\requests\utils.py first seen with mtime 1719886069.5833886
DEBUG 2024-08-11 09:25:52,246 autoreload File D:\documents\.venv\Lib\site-packages\rest_framework\renderers.py first seen with mtime 1719886076.621941
DEBUG 2024-08-11 09:25:52,246 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\selectors.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,248 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\concurrent\__init__.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,249 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\asyncio\base_events.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,249 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\core\views.py first seen with mtime 1723020885.1188807
DEBUG 2024-08-11 09:25:52,250 autoreload File D:\documents\.venv\Lib\site-packages\django\db\models\__init__.py first seen with mtime 1722069294.9970543
DEBUG 2024-08-11 09:25:52,250 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\email\mime\multipart.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,251 autoreload File D:\documents\.venv\Lib\site-packages\django\contrib\auth\checks.py first seen with mtime 1722069292.832258
DEBUG 2024-08-11 09:25:52,252 autoreload File D:\documents\.venv\Lib\site-packages\rest_framework\__init__.py first seen with mtime 1719886076.597996
DEBUG 2024-08-11 09:25:52,252 autoreload File D:\documents\.venv\Lib\site-packages\django\views\generic\__init__.py first seen with mtime 1722069295.2219527
DEBUG 2024-08-11 09:25:52,255 autoreload File D:\documents\.venv\Lib\site-packages\django\core\paginator.py first seen with mtime 1722069294.8498626
DEBUG 2024-08-11 09:25:52,255 autoreload File D:\documents\.venv\Lib\site-packages\rest_framework\utils\humanize_datetime.py first seen with mtime 1719886077.350211
DEBUG 2024-08-11 09:25:52,256 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\order\__init__.py first seen with mtime 1719452405.0613036
DEBUG 2024-08-11 09:25:52,257 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\asyncio\exceptions.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,258 autoreload File D:\documents\.venv\Lib\site-packages\django\core\files\utils.py first seen with mtime 1722069294.8811848
DEBUG 2024-08-11 09:25:52,259 autoreload File D:\documents\.venv\Lib\site-packages\django\utils\encoding.py first seen with mtime 1722069295.1851234
DEBUG 2024-08-11 09:25:52,259 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\asyncio\sslproto.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,260 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\socketserver.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,260 autoreload File D:\documents\.venv\Lib\site-packages\django\contrib\admin\views\main.py first seen with mtime 1722069292.621834
DEBUG 2024-08-11 09:25:52,261 autoreload File D:\documents\.venv\Lib\site-packages\django\utils\regex_helper.py first seen with mtime 1722069295.1989112
DEBUG 2024-08-11 09:25:52,262 autoreload File D:\documents\.venv\Lib\site-packages\django\core\checks\__init__.py first seen with mtime 1722069294.8624988
DEBUG 2024-08-11 09:25:52,263 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\search\models.py first seen with mtime 1719457952.070393
